id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
164684,14000.0,3,7.26,433.95,A,A4,48.0,10+ years,0,265000.0,2,2015-11-01,0,0,132.0,12,7.0,1.0,735.0,739.0,10.0,0.0,0.0,21924.0,14.1,23.0,0,0,Sep-2000,0.0,1.0,1.0,3.0,3.0,3.0,5.0,7.0,11.0,6.0,9.0,3.0,10.0,0.0,0.0,0.0,2.0
664393,6550.0,3,15.61,229.02,D,D1,54.0,,2,19332.0,2,2014-10-01,0,0,32.0,21,32.22,2.0,680.0,684.0,9.0,0.0,0.0,4443.0,44.4,15.0,1,0,Feb-1991,0.0,1.0,0.0,2.0,4.0,4.0,2.0,3.0,3.0,6.0,11.0,4.0,9.0,0.0,0.0,0.0,2.0
110157,32000.0,3,7.26,991.88,A,A4,72925.0,10+ years,1,100000.0,2,2015-06-01,0,4,71.0,9,19.48,0.0,725.0,729.0,15.0,0.0,0.0,31094.0,72.5,23.0,0,0,Jul-1996,4.0,1.0,0.0,1.0,2.0,2.0,3.0,5.0,14.0,4.0,7.0,2.0,15.0,0.0,0.0,0.0,2.0
9373,5000.0,3,22.47,192.18,E,E5,312919.0,2 years,1,70000.0,0,2013-03-01,1,5,106.0,12,12.17,0.0,700.0,704.0,6.0,0.0,0.0,1055.0,35.2,12.0,1,0,Feb-1999,6.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,7.0,5.0,5.0,2.0,6.0,0.0,0.0,0.0,3.0
334785,14000.0,3,11.14,459.28,B,B2,317794.0,2 years,0,151000.0,2,2013-02-01,0,4,390.0,13,22.85,0.0,700.0,704.0,12.0,0.0,0.0,30593.0,82.5,28.0,1,0,Oct-1973,2428.0,1.0,0.0,6.0,9.0,9.0,6.0,9.0,8.0,9.0,16.0,9.0,12.0,0.0,0.0,0.0,4.0
419269,18500.0,5,16.99,459.68,D,D3,2094.0,1 year,0,110000.0,2,2015-03-01,1,4,144.0,5,38.57,0.0,690.0,694.0,23.0,0.0,0.0,25690.0,51.5,35.0,1,0,Jun-1989,4.0,1.0,1.0,9.0,9.0,9.0,10.0,12.0,20.0,11.0,13.0,9.0,23.0,0.0,0.0,0.0,2.0
671042,7125.0,3,15.61,249.13,C,C5,199.0,10+ years,1,65000.0,2,2014-04-01,1,0,27.0,12,27.25,0.0,665.0,669.0,12.0,0.0,0.0,4855.0,73.6,38.0,0,0,Feb-1988,0.0,1.0,1.0,3.0,6.0,6.0,3.0,16.0,13.0,9.0,25.0,6.0,12.0,0.0,0.0,0.0,2.0
456888,21275.0,3,18.99,779.75,D,D3,375359.0,10+ years,0,56000.0,1,2016-10-01,1,4,158.0,9,7.2,0.0,680.0,684.0,7.0,0.0,0.0,13290.0,40.8,16.0,0,0,May-2006,4.0,1.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,5.0,7.0,0.0,0.0,0.0,4.0
715883,16000.0,3,13.99,546.77,C,C4,634.0,10+ years,1,160000.0,1,2015-08-01,1,11,551.0,13,11.68,0.0,660.0,664.0,11.0,2.0,1.0,9013.0,58.9,14.0,0,0,Jan-2003,12.0,1.0,1.0,4.0,7.0,7.0,4.0,4.0,4.0,10.0,10.0,7.0,11.0,0.0,0.0,0.0,1.0
120326,4700.0,3,17.86,169.59,D,D5,3861.0,10+ years,1,90000.0,0,2015-09-01,0,5,25.0,13,13.52,0.0,680.0,684.0,7.0,1.0,1.0,3508.0,75.0,23.0,0,0,Jan-1993,6.0,1.0,0.0,5.0,4.0,4.0,5.0,8.0,14.0,4.0,8.0,4.0,6.0,,0.0,0.0,4.0
694933,5000.0,3,12.99,168.45,C,C1,219293.0,6 years,1,35000.0,1,2011-05-01,1,10,107.0,30,4.08,0.0,680.0,684.0,6.0,0.0,0.0,4034.0,51.1,11.0,1,0,Jul-1990,7550.0,1.0,,,,,,,,,,,,,,,
110748,13200.0,3,12.99,444.7,C,C1,159032.0,1 year,1,97657.0,0,2014-10-01,0,0,526.0,20,9.73,0.0,680.0,684.0,7.0,0.0,0.0,22083.0,88.0,19.0,0,0,Jun-2002,0.0,1.0,0.0,4.0,5.0,5.0,4.0,4.0,12.0,5.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0
128081,7775.0,3,17.56,279.38,D,D1,221869.0,7 years,1,69000.0,0,2013-07-01,0,0,32.0,21,13.13,0.0,720.0,724.0,9.0,1.0,1.0,3131.0,27.7,22.0,1,0,Mar-1988,0.0,1.0,0.0,3.0,3.0,3.0,3.0,5.0,11.0,6.0,10.0,3.0,9.0,0.0,0.0,0.0,3.0
640160,3000.0,3,13.33,101.56,C,C3,2818.0,10+ years,0,35000.0,0,2015-07-01,1,0,6.0,5,33.4,1.0,680.0,684.0,9.0,0.0,0.0,22360.0,43.6,35.0,1,0,Dec-1991,0.0,1.0,0.0,1.0,4.0,4.0,1.0,2.0,26.0,6.0,9.0,4.0,9.0,0.0,0.0,0.0,4.0
595875,12000.0,3,13.11,404.97,B,B4,302982.0,10+ years,0,150000.0,1,2012-12-01,0,4,202.0,27,8.18,0.0,700.0,704.0,8.0,0.0,0.0,39374.0,80.7,23.0,0,0,Jun-1983,31571.0,1.0,0.0,3.0,4.0,4.0,4.0,5.0,12.0,5.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0
246667,8000.0,3,14.46,275.22,C,C4,125163.0,< 1 year,1,33000.0,1,2016-05-01,1,0,204.0,24,39.31,2.0,685.0,689.0,8.0,0.0,0.0,103.0,1.5,16.0,1,0,Jul-2006,0.0,1.0,0.0,2.0,2.0,2.0,3.0,4.0,10.0,5.0,6.0,2.0,8.0,0.0,0.0,0.0,2.0
185350,14000.0,3,9.99,451.68,B,B3,69022.0,10+ years,2,74000.0,0,2015-06-01,0,0,706.0,16,15.89,0.0,700.0,704.0,7.0,0.0,0.0,7860.0,55.0,73.0,0,0,Aug-2002,0.0,1.0,1.0,2.0,4.0,4.0,2.0,7.0,63.0,5.0,10.0,4.0,7.0,0.0,0.0,0.0,3.0
362505,11000.0,3,16.55,389.73,D,D2,616.0,< 1 year,2,44900.0,1,2015-10-01,1,0,493.0,42,27.37,0.0,665.0,669.0,14.0,0.0,0.0,9734.0,76.6,26.0,0,0,Aug-2006,0.0,1.0,0.0,8.0,8.0,8.0,8.0,9.0,13.0,11.0,13.0,8.0,14.0,0.0,0.0,0.0,6.0
100680,5000.0,3,6.89,154.14,A,A3,41596.0,5 years,0,44000.0,1,2015-10-01,1,4,121.0,14,15.08,0.0,695.0,699.0,9.0,0.0,0.0,18866.0,58.0,21.0,0,0,Jan-1968,4.0,1.0,0.0,2.0,4.0,4.0,4.0,11.0,6.0,6.0,14.0,4.0,9.0,0.0,0.0,0.0,3.0
501410,12000.0,3,20.49,448.97,E,E1,339027.0,2 years,0,105000.0,2,2012-08-01,0,0,145.0,8,21.66,0.0,660.0,664.0,16.0,0.0,0.0,14026.0,95.4,34.0,1,0,Jan-1995,28.0,1.0,,,,,8.0,,,,,,16.0,,,,
372427,23000.0,3,12.99,774.86,C,C2,184.0,10+ years,1,50000.0,0,2016-04-01,1,4,195.0,38,15.02,0.0,680.0,684.0,8.0,0.0,0.0,11099.0,69.4,14.0,1,0,Jun-2006,4.0,1.0,0.0,5.0,6.0,6.0,5.0,9.0,2.0,6.0,11.0,6.0,8.0,0.0,0.0,0.0,2.0
134666,12000.0,3,8.18,377.04,B,B1,7363.0,< 1 year,1,38000.0,0,2015-02-01,1,4,225.0,18,15.38,0.0,675.0,679.0,11.0,0.0,0.0,12730.0,53.9,16.0,0,0,Oct-2003,4.0,1.0,0.0,6.0,6.0,6.0,7.0,8.0,8.0,7.0,8.0,6.0,11.0,0.0,0.0,0.0,1.0
532992,35000.0,3,12.79,1175.76,C,C1,54.0,,1,2000.0,0,2016-09-01,1,0,171.0,8,999.0,0.0,690.0,694.0,14.0,1.0,1.0,7325.0,48.8,17.0,0,1,Nov-1989,0.0,1.0,0.0,2.0,10.0,10.0,2.0,2.0,4.0,11.0,13.0,10.0,14.0,0.0,0.0,0.0,9.0
484684,16000.0,3,17.1,571.25,C,C5,38.0,6 years,0,65000.0,1,2013-11-01,1,4,475.0,37,15.47,0.0,665.0,669.0,23.0,0.0,0.0,20362.0,57.7,63.0,0,0,Dec-1980,4.0,1.0,0.0,3.0,11.0,11.0,4.0,9.0,40.0,14.0,21.0,11.0,23.0,0.0,0.0,0.0,6.0
442265,15000.0,3,13.33,507.8,C,C3,40473.0,5 years,2,57000.0,2,2015-10-01,1,0,662.0,14,17.54,0.0,665.0,669.0,6.0,0.0,0.0,5513.0,79.9,60.0,0,0,May-1996,0.0,1.0,0.0,1.0,2.0,2.0,2.0,6.0,50.0,3.0,10.0,2.0,6.0,0.0,0.0,0.0,3.0
163226,6000.0,3,10.99,196.41,B,B4,54.0,,2,22409.52,2,2015-06-01,1,0,13.0,10,6.86,0.0,660.0,664.0,7.0,1.0,1.0,1876.0,20.0,26.0,0,0,Feb-1969,0.0,1.0,3.0,3.0,4.0,4.0,3.0,8.0,3.0,7.0,20.0,4.0,7.0,0.0,0.0,0.0,3.0
481947,35000.0,3,10.49,1137.43,B,B3,3441.0,10+ years,0,80000.0,2,2016-08-01,1,4,215.0,8,24.62,0.0,720.0,724.0,5.0,0.0,0.0,41100.0,82.5,14.0,0,0,Apr-2005,4.0,1.0,0.0,3.0,4.0,4.0,3.0,8.0,2.0,4.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0
305757,12000.0,5,9.17,250.1,B,B2,40039.0,3 years,1,85000.0,0,2016-01-01,0,0,108.0,21,19.56,0.0,790.0,794.0,22.0,0.0,0.0,3279.0,2.2,29.0,0,0,Mar-2001,0.0,1.0,0.0,6.0,7.0,7.0,14.0,16.0,5.0,19.0,23.0,7.0,22.0,0.0,0.0,0.0,4.0
509269,7500.0,3,5.93,227.93,A,A1,87417.0,10+ years,1,80000.0,2,2015-04-01,0,4,188.0,23,9.87,0.0,685.0,689.0,7.0,0.0,0.0,8543.0,80.6,7.0,1,0,Aug-1998,4.0,1.0,0.0,4.0,6.0,6.0,4.0,4.0,1.0,6.0,6.0,6.0,7.0,0.0,0.0,0.0,2.0
48203,14500.0,3,13.11,489.34,B,B4,218685.0,3 years,0,41000.0,2,2013-03-01,0,0,195.0,38,24.88,0.0,700.0,704.0,8.0,0.0,0.0,9802.0,43.8,11.0,0,0,May-2007,106.0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,4.0,6.0,6.0,4.0,8.0,0.0,0.0,0.0,3.0
656515,21000.0,5,15.99,510.57,C,C5,23626.0,8 years,0,98000.0,1,2016-12-01,0,0,230.0,2,11.06,0.0,675.0,679.0,9.0,1.0,1.0,15952.0,51.8,29.0,0,1,Sep-2001,0.0,1.0,0.0,5.0,6.0,6.0,5.0,9.0,9.0,7.0,17.0,6.0,9.0,0.0,0.0,0.0,4.0
664840,21000.0,3,13.99,717.63,C,C4,15286.0,2 years,1,72000.0,1,2015-08-01,1,3,120.0,21,6.17,0.0,660.0,664.0,6.0,0.0,0.0,2655.0,89.5,10.0,0,0,Mar-2005,3.0,1.0,0.0,3.0,4.0,4.0,4.0,8.0,1.0,5.0,9.0,4.0,6.0,0.0,0.0,0.0,2.0
188146,15000.0,5,10.91,325.47,B,B4,4015.0,6 years,1,127000.0,0,2018-03-01,0,0,144.0,5,27.66,0.0,660.0,664.0,17.0,0.0,0.0,12713.0,41.8,60.0,0,0,Mar-1995,0.0,1.0,6.0,8.0,11.0,11.0,8.0,15.0,31.0,12.0,28.0,11.0,17.0,0.0,0.0,0.0,4.0
371510,32000.0,5,20.0,847.81,D,D4,114259.0,2 years,0,47000.0,2,2018-01-01,0,0,405.0,2,52.09,0.0,685.0,689.0,13.0,0.0,0.0,16470.0,48.6,41.0,0,1,Sep-2002,0.0,1.0,0.0,4.0,6.0,6.0,4.0,16.0,13.0,9.0,26.0,6.0,13.0,0.0,0.0,0.0,2.0
581981,7125.0,3,17.14,254.53,D,D4,14019.0,4 years,1,24000.0,1,2014-11-01,1,0,158.0,9,37.3,0.0,665.0,669.0,11.0,0.0,0.0,5282.0,59.3,13.0,1,0,Oct-2010,0.0,1.0,0.0,3.0,5.0,5.0,3.0,4.0,5.0,7.0,8.0,5.0,11.0,0.0,0.0,0.0,3.0
534986,18425.0,5,25.57,546.98,F,F5,194295.0,4 years,1,54500.0,1,2014-07-01,0,0,141.0,13,8.63,0.0,665.0,669.0,9.0,0.0,0.0,9691.0,66.4,11.0,1,0,Feb-2007,0.0,1.0,0.0,2.0,4.0,4.0,2.0,3.0,3.0,6.0,8.0,4.0,9.0,0.0,0.0,0.0,3.0
587213,13600.0,5,20.2,361.84,E,E3,39469.0,10+ years,1,36000.0,1,2014-07-01,1,4,372.0,30,19.17,0.0,665.0,669.0,4.0,0.0,0.0,6599.0,91.7,6.0,1,0,Jan-1998,4.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0
41549,4000.0,3,10.49,130.0,B,B2,10018.0,5 years,0,55000.0,0,2017-01-01,0,0,249.0,36,24.29,0.0,665.0,669.0,25.0,0.0,0.0,21192.0,70.4,73.0,0,0,Aug-2002,0.0,1.0,0.0,3.0,7.0,7.0,4.0,13.0,48.0,9.0,24.0,7.0,25.0,0.0,0.0,0.0,1.0
584309,6000.0,3,8.59,189.66,A,A5,161.0,5 years,1,212000.0,2,2016-10-01,0,5,136.0,8,4.45,0.0,680.0,684.0,15.0,0.0,0.0,13843.0,48.4,20.0,1,0,Aug-2000,6.0,1.0,0.0,4.0,4.0,4.0,8.0,10.0,3.0,14.0,16.0,4.0,15.0,0.0,0.0,0.0,3.0
166612,14450.0,3,26.57,586.6,F,F5,286.0,4 years,1,90000.0,1,2016-03-01,1,1,31.0,2,37.92,0.0,690.0,694.0,15.0,0.0,0.0,7258.0,30.1,23.0,1,0,Aug-2010,1.0,1.0,0.0,4.0,8.0,8.0,5.0,6.0,9.0,10.0,12.0,8.0,15.0,0.0,0.0,0.0,5.0
36412,8800.0,3,12.62,294.9,C,C1,29.0,< 1 year,0,47476.0,1,2017-10-01,0,0,3.0,0,17.87,0.0,670.0,674.0,9.0,0.0,0.0,10214.0,62.3,32.0,1,0,Dec-2005,0.0,1.0,2.0,3.0,4.0,4.0,5.0,6.0,22.0,6.0,9.0,4.0,9.0,0.0,0.0,0.0,3.0
94186,10025.0,3,15.99,352.4,C,C5,153.0,4 years,0,150000.0,1,2017-03-01,0,5,89.0,3,5.56,3.0,710.0,714.0,18.0,0.0,0.0,5120.0,17.7,22.0,0,0,Aug-2011,6.0,1.0,3.0,8.0,13.0,13.0,9.0,9.0,8.0,14.0,14.0,13.0,18.0,0.0,0.0,3.0,4.0
226075,12000.0,5,13.33,275.07,C,C3,94966.0,10+ years,0,55000.0,0,2015-03-01,1,0,324.0,10,12.25,6.0,665.0,669.0,10.0,0.0,0.0,7866.0,58.3,22.0,0,0,Aug-1999,0.0,1.0,0.0,2.0,5.0,5.0,2.0,6.0,5.0,5.0,13.0,5.0,9.0,0.0,1.0,0.0,0.0
566956,13750.0,5,13.33,315.19,C,C3,84472.0,8 years,1,35500.0,2,2015-05-01,1,0,72.0,10,20.42,0.0,685.0,689.0,12.0,0.0,0.0,11236.0,58.2,24.0,0,0,Nov-2004,0.0,1.0,0.0,4.0,6.0,6.0,6.0,8.0,9.0,10.0,15.0,6.0,12.0,0.0,0.0,0.0,3.0
153764,20000.0,3,10.49,649.96,B,B2,376112.0,< 1 year,1,175000.0,1,2016-10-01,0,0,221.0,8,13.79,0.0,745.0,749.0,14.0,0.0,0.0,20423.0,43.2,30.0,0,0,Dec-2001,0.0,1.0,0.0,3.0,4.0,4.0,6.0,14.0,11.0,8.0,19.0,4.0,14.0,0.0,0.0,0.0,3.0
404202,6000.0,3,13.66,204.08,C,C3,2023.0,1 year,1,35000.0,1,2014-12-01,0,0,643.0,45,21.33,0.0,665.0,669.0,10.0,0.0,0.0,6689.0,63.1,11.0,1,0,Jun-2011,0.0,1.0,0.0,2.0,7.0,7.0,3.0,3.0,2.0,9.0,9.0,7.0,10.0,0.0,0.0,0.0,4.0
42232,11900.0,3,13.67,404.81,C,C3,86808.0,5 years,1,35000.0,2,2016-03-01,1,0,21.0,13,21.47,0.0,670.0,674.0,10.0,2.0,2.0,2879.0,23.2,29.0,1,0,Aug-1999,0.0,1.0,0.0,2.0,4.0,4.0,3.0,8.0,16.0,7.0,13.0,4.0,9.0,0.0,0.0,0.0,6.0
387402,20000.0,5,12.39,448.85,C,C1,10897.0,10+ years,0,75000.0,1,2014-11-01,1,4,370.0,13,13.15,0.0,715.0,719.0,12.0,0.0,0.0,15520.0,38.5,15.0,0,0,Nov-1993,4.0,1.0,0.0,6.0,7.0,7.0,6.0,7.0,2.0,11.0,12.0,7.0,12.0,0.0,0.0,0.0,1.0
726595,5000.0,3,16.55,177.15,D,D2,307.0,4 years,0,60000.0,1,2015-12-01,0,0,719.0,34,21.6,0.0,670.0,674.0,16.0,0.0,0.0,24357.0,72.9,23.0,0,0,Mar-2007,0.0,1.0,0.0,6.0,8.0,8.0,6.0,9.0,4.0,13.0,18.0,8.0,16.0,0.0,0.0,0.0,6.0
372717,15000.0,3,12.74,503.54,C,C1,857.0,2 years,2,220000.0,1,2017-01-01,1,2,109.0,21,9.88,1.0,710.0,714.0,15.0,0.0,0.0,16086.0,31.9,37.0,0,0,Jun-2004,5.0,1.0,1.0,4.0,5.0,5.0,7.0,10.0,19.0,11.0,16.0,5.0,15.0,0.0,0.0,0.0,6.0
705699,15000.0,3,11.14,492.08,B,B2,218846.0,10+ years,0,90000.0,2,2013-03-01,0,0,470.0,18,17.49,0.0,685.0,689.0,16.0,0.0,0.0,17720.0,52.1,42.0,1,0,Jun-1998,0.0,1.0,0.0,4.0,7.0,7.0,6.0,12.0,20.0,11.0,20.0,7.0,16.0,0.0,0.0,0.0,2.0
305702,21000.0,3,17.86,757.73,D,D5,161.0,< 1 year,0,50000.0,1,2015-06-01,1,0,861.0,39,18.15,1.0,680.0,684.0,10.0,0.0,0.0,3153.0,22.8,18.0,0,0,Nov-2001,0.0,1.0,2.0,3.0,6.0,6.0,3.0,6.0,6.0,8.0,12.0,6.0,10.0,0.0,0.0,0.0,1.0
362620,9600.0,3,11.49,316.53,B,B5,131614.0,10+ years,0,80000.0,1,2016-12-01,1,0,196.0,14,14.45,1.0,675.0,679.0,11.0,0.0,0.0,4468.0,26.1,37.0,1,0,Sep-1996,0.0,1.0,0.0,3.0,4.0,4.0,6.0,11.0,10.0,9.0,25.0,4.0,11.0,0.0,0.0,0.0,2.0
744096,4800.0,3,13.11,161.99,B,B4,345145.0,10+ years,0,32000.0,0,2012-05-01,1,11,275.0,8,15.26,0.0,685.0,689.0,11.0,0.0,0.0,5141.0,40.2,31.0,1,0,Aug-1997,58193.0,1.0,,,,,,,,,,,,,,,
53760,12000.0,3,5.32,361.38,A,A1,143068.0,10+ years,0,92000.0,0,2017-05-01,0,2,540.0,13,19.74,0.0,740.0,744.0,14.0,0.0,0.0,31010.0,42.3,40.0,0,0,Jun-1988,5.0,1.0,0.0,4.0,9.0,9.0,5.0,10.0,15.0,10.0,21.0,9.0,14.0,0.0,0.0,0.0,1.0
280971,5000.0,3,17.57,179.69,D,D2,6952.0,10+ years,0,54000.0,0,2014-02-01,0,0,156.0,18,17.82,0.0,685.0,689.0,10.0,0.0,0.0,25962.0,80.1,19.0,0,0,Jul-1998,0.0,1.0,0.0,4.0,6.0,6.0,5.0,9.0,2.0,9.0,16.0,6.0,10.0,0.0,0.0,0.0,1.0
622372,6000.0,3,10.99,196.41,B,B3,28213.0,3 years,0,98000.0,2,2014-08-01,1,1,640.0,17,15.6,0.0,720.0,724.0,12.0,0.0,0.0,8067.0,89.6,27.0,0,0,Dec-2005,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,18.0,2.0,5.0,2.0,12.0,0.0,0.0,0.0,0.0
563783,35000.0,5,28.69,1104.37,F,F1,4244.0,10+ years,0,119000.0,2,2017-03-01,0,0,249.0,36,24.96,1.0,680.0,684.0,15.0,0.0,0.0,29719.0,73.4,32.0,0,0,Jul-2001,0.0,1.0,0.0,10.0,11.0,11.0,10.0,16.0,11.0,11.0,19.0,11.0,15.0,0.0,0.0,0.0,0.0
326789,14000.0,3,12.05,465.34,C,C1,3441.0,1 year,1,120000.0,1,2015-11-01,1,4,447.0,30,13.16,0.0,675.0,679.0,9.0,0.0,0.0,69483.0,83.6,19.0,0,0,Sep-1997,4.0,1.0,1.0,5.0,7.0,7.0,5.0,9.0,0.0,8.0,16.0,7.0,9.0,0.0,0.0,0.0,4.0
458323,12625.0,3,7.26,391.33,A,A4,54.0,,1,33750.0,0,2015-09-01,0,4,176.0,3,24.62,0.0,720.0,724.0,10.0,0.0,0.0,6876.0,33.7,16.0,1,0,Sep-1976,4.0,1.0,1.0,4.0,5.0,5.0,6.0,7.0,3.0,8.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0
44677,10000.0,3,15.31,348.18,C,C5,97.0,1 year,0,75000.0,1,2016-02-01,1,0,473.0,8,6.77,0.0,665.0,669.0,10.0,0.0,0.0,10841.0,51.1,20.0,0,0,Aug-2003,0.0,1.0,1.0,4.0,8.0,8.0,4.0,8.0,4.0,10.0,16.0,8.0,10.0,0.0,0.0,0.0,5.0
154962,15400.0,5,12.29,344.83,C,C1,3380.0,10+ years,1,41600.0,0,2015-09-01,1,0,353.0,30,15.46,0.0,710.0,714.0,7.0,0.0,0.0,3732.0,52.6,8.0,0,0,May-2008,0.0,1.0,0.0,4.0,6.0,6.0,4.0,5.0,1.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,1.0
200932,18000.0,3,7.35,558.68,A,A4,48.0,10+ years,1,83975.0,1,2017-11-01,0,0,9.0,7,1.74,0.0,750.0,754.0,4.0,0.0,0.0,5221.0,27.1,8.0,0,0,May-2006,0.0,1.0,0.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0
281513,25000.0,5,24.08,720.37,F,F2,178119.0,8 years,0,64000.0,2,2014-10-01,1,2,79.0,2,12.34,1.0,675.0,679.0,8.0,1.0,0.0,2247.0,53.5,28.0,0,0,Jun-2000,5.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,20.0,4.0,6.0,3.0,8.0,0.0,0.0,1.0,5.0
362459,17000.0,3,10.99,556.48,B,B2,403.0,10+ years,2,41000.0,1,2013-10-01,0,0,446.0,36,34.34,0.0,710.0,714.0,9.0,0.0,0.0,28453.0,62.4,20.0,1,0,Aug-1989,467.0,1.0,0.0,5.0,7.0,7.0,6.0,7.0,7.0,8.0,12.0,7.0,9.0,0.0,0.0,0.0,0.0
266536,14000.0,3,9.75,450.1,B,B3,135315.0,< 1 year,1,63000.0,2,2016-04-01,0,0,320.0,13,39.01,0.0,715.0,719.0,16.0,0.0,0.0,28802.0,65.2,31.0,0,0,Sep-2003,0.0,1.0,0.0,7.0,11.0,11.0,7.0,9.0,14.0,12.0,17.0,11.0,16.0,0.0,0.0,0.0,0.0
465721,25000.0,3,17.14,893.07,D,D4,280.0,5 years,0,135000.0,1,2015-01-01,0,3,390.0,13,3.74,0.0,670.0,674.0,6.0,2.0,0.0,18037.0,83.9,34.0,1,0,Oct-2002,3.0,1.0,2.0,4.0,5.0,5.0,4.0,12.0,18.0,5.0,13.0,5.0,6.0,0.0,0.0,0.0,5.0
337166,25000.0,5,19.52,655.69,E,E3,535.0,2 years,0,90000.0,2,2015-04-01,1,0,51.0,13,4.12,1.0,665.0,669.0,8.0,0.0,0.0,6747.0,47.2,12.0,0,0,Jan-2004,0.0,1.0,1.0,2.0,4.0,4.0,3.0,5.0,2.0,7.0,10.0,4.0,7.0,0.0,0.0,0.0,0.0
213430,8400.0,3,12.62,281.5,C,C1,980.0,3 years,0,83000.0,0,2017-07-01,1,2,36.0,13,0.84,0.0,750.0,754.0,6.0,0.0,0.0,1402.0,8.4,8.0,1,0,Jan-2006,5.0,1.0,0.0,3.0,3.0,3.0,6.0,6.0,2.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,1.0
757895,9000.0,3,20.0,334.48,D,D4,65888.0,5 years,0,62000.0,2,2017-12-01,0,4,177.0,26,21.64,0.0,670.0,674.0,12.0,0.0,0.0,10676.0,91.2,17.0,0,0,May-2005,4.0,1.0,1.0,2.0,4.0,4.0,2.0,5.0,8.0,5.0,8.0,4.0,12.0,0.0,0.0,0.0,4.0
206248,3325.0,3,10.9,108.7,B,B4,616.0,2 years,0,29120.0,1,2018-05-01,0,0,367.0,45,37.55,0.0,700.0,704.0,13.0,0.0,0.0,20333.0,57.3,22.0,0,0,Mar-2003,0.0,1.0,0.0,7.0,7.0,7.0,7.0,9.0,5.0,10.0,16.0,7.0,13.0,0.0,0.0,0.0,1.0
688514,6000.0,3,16.99,213.89,D,D1,54.0,,0,41040.0,2,2016-07-01,1,3,336.0,44,33.33,0.0,675.0,679.0,7.0,0.0,0.0,2783.0,46.4,21.0,0,0,Aug-1998,3.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,11.0,3.0,7.0,3.0,7.0,0.0,0.0,0.0,4.0
488492,8400.0,3,11.44,276.76,B,B4,54.0,,1,25782.0,2,2015-02-01,1,0,279.0,17,24.44,0.0,705.0,709.0,14.0,1.0,1.0,11907.0,34.0,44.0,1,0,Mar-1984,0.0,1.0,0.0,2.0,11.0,11.0,13.0,15.0,5.0,11.0,36.0,9.0,12.0,,0.0,0.0,4.0
299183,9600.0,3,19.99,356.73,E,E1,97.0,5 years,2,45000.0,1,2016-03-01,0,4,454.0,41,7.92,0.0,670.0,674.0,9.0,2.0,1.0,1710.0,20.9,13.0,0,0,Jul-2007,4.0,1.0,0.0,1.0,2.0,2.0,3.0,4.0,4.0,8.0,9.0,2.0,9.0,0.0,0.0,0.0,5.0
452807,5575.0,3,15.61,194.93,D,D1,3468.0,10+ years,2,26000.0,1,2015-04-01,0,0,164.0,20,28.21,0.0,665.0,669.0,9.0,0.0,0.0,3550.0,56.3,23.0,1,0,Mar-1999,0.0,1.0,1.0,3.0,7.0,7.0,3.0,6.0,12.0,7.0,11.0,7.0,9.0,0.0,0.0,0.0,2.0
596827,10000.0,3,10.16,323.43,B,B1,292656.0,10+ years,0,36010.42,2,2012-08-01,1,4,292.0,17,32.72,0.0,705.0,709.0,8.0,0.0,0.0,26732.0,79.6,22.0,1,0,Jun-2001,8616.0,1.0,,,,,5.0,,,,,,8.0,,,,
29813,30000.0,5,20.2,798.16,E,E3,62.0,2 years,0,125000.0,1,2014-08-01,1,0,38.0,21,17.24,4.0,660.0,664.0,15.0,0.0,0.0,27449.0,92.7,36.0,0,0,May-1997,0.0,1.0,2.0,6.0,9.0,9.0,6.0,10.0,5.0,11.0,28.0,9.0,15.0,0.0,0.0,2.0,0.0
123683,7000.0,3,6.49,214.52,A,A2,405.0,4 years,0,71000.0,0,2015-01-01,0,3,484.0,21,8.03,0.0,785.0,789.0,11.0,0.0,0.0,2677.0,11.3,22.0,0,0,Aug-2002,3.0,1.0,0.0,1.0,2.0,2.0,4.0,7.0,11.0,6.0,10.0,2.0,11.0,0.0,0.0,0.0,0.0
